机器学习,TorchEI/TorchEI,9
机器学习,Gitee 极速下载/emll,9
机器学习,jeusgao/jobot_factory_simple_nlp,9
机器学习,Apache/Hivemall,9
ai,PaddlePaddle/ERNIE,10
ai,Ascend/torchair,10
ai,科大讯飞/aiges,10
ai,Gitee 极速下载/mediapipe,10
ai,modelbox/modelbox,10
ai,OAL/Tengine,10
ai,顾真牛/ai00_rwkv_server,10
ai,Gitee 极速下载/Automagica,10
ai,DGW/spiderTmallTradeInfo,10
ai,磨牙棒/HzsparrowAI,10
ai,OpenDILab开源决策智能平台/DI-engine,10
ai,wuzhihao7788/yolodet-pytorch,10
ai,程序员小白条/智能 AI 旅游推荐平台前台,10
ai,Alibaba/spring-ai-alibaba,10
ai,PaddlePaddle/PaddleSlim,10
机器学习,Jide-Qian/mxnet,10
机器学习,sg-first/公司渠道评估模型,10
机器学习,科学大数据开源社区/pDeep,10
机器学习,soldatJiang/robot-grasp-detection,10
机器学习,openvinotoolkit-prc/MMAction,10
机器学习,jlxing/caffe,10
机器学习,openvinotoolkit-prc/deep-object-reid,10
机器学习,Leon/Pytorch2TensorRT,10
机器学习,OSS Compass 开源指南针/compass-web,10
机器学习,Berry/ACSCP_cGAN,10
机器学习,Berry/mscnn,10
机器学习,OAL/AutoKernel,10
机器学习,PaddlePaddle/Fleet,10
机器学习,越努力越幸运/cnn-explainer,10
机器学习,Gitee 极速下载/rasa-sdk,10
ai,feiwang/TensorFlow-Bitcoin-Robot,11
ai,JJZHK-AI/AIKnowledgeBase,11
ai,PaddlePaddle/PaddleVideo,11
ai,神经猫/EasyPR-native,11
ai,RT-Thread-Mirror/nnom,11
ai,Cambricon/pytorch_modelzoo,11
ai,CANN/acl,11
ai,UnicomAI/wanwu,11
ai,dog-qiuqiu/MobileNetv2-YOLOV3,11
ai,康恒/ctpn,11
ai,Ascend/ascendc-api-adv,11
ai,源宝网络/baoaifront,11
ai,科大讯飞/MiniRBT,11
ai,Ascend/triton-ascend,11
ai,Gitee 极速下载/Cherry-Studio,11
机器学习,Gitee 极速下载/sk-dist,11
机器学习,TensorLayer/srgan,11
机器学习,TensorLayer/cyclegan,11
机器学习,Gitee 极速下载/TensorLayer,11
机器学习,PaddlePaddle/hapi,11
机器学习,Tencent/Forward,11
机器学习,Gitee 极速下载/tabml,11
机器学习,hazdzz/GCN,11
机器学习,richybai/SEQNN,11
机器学习,HJ Research Group/torchplus,11
机器学习,Gitee 极速下载/lingvo,11
机器学习,Gitee 极速下载/BMTrain,11
机器学习,shuaihhx/horovod,11
机器学习,Lee Lup Yuen 李立源/tflite-bl602,11
机器学习,Halk/tensorflow-models,11
ai,北京智云视图科技有限公司/HyperLabelImg,12
ai,kerlomz/captcha_platform,12
ai,祝威廉/byzer-llm,12
ai,万改称才/QQRobot,12
ai,Baihai IDP/IDP,12
ai,小帅丶/x-ai,12
ai,RLMaster陈常鸿/强化学习,12
ai,PaddlePaddle/PGL,12
ai,Gitee 极速下载/breadAI,12
ai,zhangrg/dify-java-client,12
ai,非洲挖井队之猎天/langchat,12
